signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
40.0,5.0,1.0,2.5,4.5,0.6,14400,0.8,162,90.1,100.5,0.31,2.8,0.62,8.95,87.54,0.54,2.53
40.0,5.0,1.0,2.5,3.0,0.6,14400,0.8,163,90.2,100.92,0.31,2.8,0.619,8.95,87.88,0.539,2.53
40.0,5.0,1.5,2.5,3.0,0.6,3600,0.4,167,89.8,103.43,0.29,2.58,0.619,8.67,90.07,0.539,2.35
40.0,5.0,1.0,2.5,4.5,0.6,7200,0.4,165,92.1,102.0,0.23,2.69,0.618,8.98,88.8,0.538,2.45
40.0,5.0,1.5,2.5,4.5,0.6,3600,0.4,167,89.8,103.15,0.29,2.58,0.618,8.67,89.79,0.538,2.34
40.0,5.0,1.0,2.5,3.0,0.8,7200,0.2,163,92.6,100.56,0.21,2.68,0.617,9.34,87.52,0.537,2.44
40.0,5.0,1.0,2.5,4.5,0.8,7200,0.4,165,92.1,101.87,0.23,2.69,0.617,9.34,88.67,0.537,2.45
40.0,5.0,1.5,2.5,3.0,0.4,3600,0.4,172,89.0,106.09,0.32,2.61,0.617,8.66,92.33,0.537,2.37
40.0,5.0,1.0,1.5,4.5,0.6,7200,0.2,162,92.6,99.73,0.21,2.66,0.616,8.95,86.77,0.536,2.42
40.0,5.0,1.0,1.5,4.5,0.8,7200,0.2,162,92.6,99.86,0.21,2.66,0.616,8.95,86.9,0.536,2.43
40.0,5.0,1.0,2.5,3.0,0.6,7200,0.4,166,92.2,102.32,0.23,2.7,0.616,8.98,89.04,0.536,2.45
40.0,5.0,1.5,2.5,4.5,0.4,3600,0.4,172,89.0,105.99,0.32,2.61,0.616,8.66,92.23,0.536,2.37
40.0,5.0,1.0,1.5,3.0,0.4,7200,0.4,164,92.1,100.9,0.23,2.68,0.615,8.95,87.78,0.535,2.43
40.0,5.0,0.7,2.5,3.0,0.6,,0.4,155,92.9,95.23,0.23,3.08,0.614,9.1,82.83,0.534,2.77
40.0,5.0,1.0,1.5,3.0,0.6,7200,0.2,163,92.6,100.06,0.21,2.67,0.614,8.95,87.02,0.534,2.43
40.0,5.0,1.0,1.5,4.5,0.4,7200,0.4,163,92.0,100.08,0.23,2.66,0.614,8.95,87.04,0.534,2.42
40.0,5.0,1.0,1.5,4.5,0.6,14400,0.8,162,90.1,99.5,0.3,2.78,0.614,8.95,86.54,0.534,2.51
40.0,5.0,1.0,1.5,3.0,0.6,14400,0.8,163,90.2,99.92,0.3,2.79,0.613,8.95,86.88,0.533,2.52
40.0,5.0,1.5,2.5,3.0,0.8,1200,0.2,160,90.0,97.97,0.28,2.5,0.612,8.67,85.17,0.532,2.28
40.0,5.0,1.5,2.5,4.5,0.8,1200,0.2,160,90.0,97.89,0.28,2.5,0.612,8.67,85.09,0.532,2.28
40.0,5.0,1.0,1.5,4.5,0.8,7200,0.4,165,92.1,100.63,0.23,2.67,0.61,8.95,87.43,0.53,2.43
40.0,5.0,1.0,2.5,3.0,0.8,7200,0.4,166,92.2,101.34,0.23,2.68,0.61,9.34,88.06,0.53,2.44
40.0,5.0,1.0,2.5,4.5,0.8,14400,0.2,160,92.5,97.67,0.21,2.63,0.61,9.38,84.87,0.53,2.39
40.0,5.0,1.0,2.5,4.5,0.8,14400,0.4,160,92.5,97.67,0.21,2.63,0.61,9.38,84.87,0.53,2.39
40.0,5.0,1.0,1.5,3.0,0.8,7200,0.2,163,92.6,99.33,0.21,2.66,0.609,8.95,86.29,0.529,2.42
40.0,5.0,1.0,1.5,4.5,0.6,7200,0.4,165,92.1,100.45,0.23,2.67,0.609,8.95,87.25,0.529,2.42
40.0,5.0,1.0,1.5,4.5,0.8,14400,0.2,160,92.5,97.44,0.21,2.62,0.609,8.95,84.64,0.529,2.39
40.0,5.0,1.0,1.5,4.5,0.8,14400,0.4,160,92.5,97.44,0.21,2.62,0.609,8.95,84.64,0.529,2.39
40.0,5.0,0.7,1.5,4.5,0.6,,0.4,154,92.9,93.5,0.23,3.04,0.607,8.94,81.18,0.527,2.74
40.0,5.0,1.0,1.5,3.0,0.6,7200,0.4,166,92.2,100.78,0.23,2.67,0.607,8.95,87.5,0.527,2.43
40.0,5.0,1.0,2.5,3.0,0.8,14400,0.2,161,92.5,97.54,0.21,2.63,0.606,9.38,84.66,0.526,2.39
40.0,5.0,1.0,2.5,3.0,0.8,14400,0.4,161,92.5,97.54,0.21,2.63,0.606,9.38,84.66,0.526,2.39
40.0,5.0,1.0,1.5,3.0,0.8,14400,0.2,161,92.5,97.3,0.21,2.62,0.604,8.95,84.42,0.524,2.38
40.0,5.0,1.0,1.5,3.0,0.8,14400,0.4,161,92.5,97.3,0.21,2.62,0.604,8.95,84.42,0.524,2.38
40.0,5.0,1.0,1.5,3.0,0.8,7200,0.4,166,92.2,100.1,0.23,2.66,0.603,8.95,86.82,0.523,2.42
40.0,5.0,0.7,1.5,4.5,0.4,,0.4,158,92.4,95.1,0.24,2.87,0.602,8.89,82.46,0.522,2.59
40.0,5.0,0.7,1.5,3.0,0.6,,0.4,155,92.9,93.12,0.23,3.03,0.601,8.94,80.72,0.521,2.73
40.0,5.0,0.7,1.5,3.0,0.4,,0.4,159,92.5,95.36,0.23,2.87,0.6,8.89,82.64,0.52,2.59
40.0,5.0,1.5,2.5,3.0,0.8,3600,0.4,167,89.8,99.82,0.29,2.53,0.598,8.67,86.46,0.518,2.29
40.0,5.0,1.0,1.5,4.5,0.8,14400,0.8,161,90.1,95.95,0.3,2.71,0.596,8.95,83.07,0.516,2.45
40.0,5.0,1.5,2.5,4.5,0.8,3600,0.4,167,89.8,99.34,0.29,2.52,0.595,8.67,85.98,0.515,2.29
45.0,5.0,1.5,2.5,4.5,0.6,7200,0.2,128,91.4,76.13,0.22,2.38,0.595,8.67,65.89,0.515,2.18
45.0,5.0,1.5,2.5,3.0,0.6,7200,0.2,128,91.4,76.03,0.22,2.38,0.594,8.67,65.79,0.514,2.18
40.0,5.0,0.7,2.5,4.5,0.8,,0.4,153,92.8,90.68,0.23,2.98,0.593,9.54,78.44,0.513,2.68
45.0,5.0,1.5,2.5,3.0,0.4,3600,0.2,127,91.3,75.3,0.22,2.37,0.593,8.66,65.14,0.513,2.17
40.0,5.0,1.0,2.5,4.5,0.8,14400,0.8,161,90.1,95.23,0.3,2.7,0.591,9.38,82.35,0.512,2.44
40.0,5.0,1.5,2.5,3.0,0.4,2400,0.4,177,87.6,104.79,0.37,2.59,0.592,8.66,90.63,0.512,2.34
40.0,5.0,1.5,2.5,3.0,0.6,2400,0.4,170,88.8,100.7,0.32,2.54,0.592,8.67,87.1,0.512,2.3
40.0,5.0,1.5,2.5,4.5,0.4,2400,0.4,177,87.6,104.74,0.37,2.59,0.592,8.66,90.58,0.512,2.34
45.0,5.0,1.5,2.5,4.5,0.4,3600,0.2,127,91.3,75.24,0.22,2.37,0.592,8.66,65.08,0.512,2.16
40.0,5.0,0.7,1.5,4.5,0.8,,0.4,153,92.8,90.35,0.23,2.97,0.591,9.08,78.11,0.511,2.67
40.0,5.0,1.5,2.5,4.5,0.6,2400,0.4,170,88.8,100.45,0.32,2.53,0.591,8.67,86.85,0.511,2.3
45.0,5.0,1.5,2.5,3.0,0.6,3600,0.2,127,91.3,75.07,0.22,2.36,0.591,8.67,64.91,0.511,2.16
40.0,5.0,1.0,1.5,3.0,0.8,14400,0.8,162,90.1,95.6,0.3,2.71,0.59,8.95,82.64,0.51,2.44
45.0,5.0,1.5,2.5,4.5,0.6,3600,0.2,127,91.3,74.91,0.22,2.36,0.59,8.67,64.75,0.51,2.16
45.0,5.0,1.5,2.5,3.0,0.4,7200,0.2,126,91.3,74.17,0.22,2.35,0.589,8.66,64.09,0.509,2.15
45.0,5.0,1.5,2.5,3.0,0.4,14400,0.2,126,91.3,74.12,0.22,2.35,0.588,8.66,64.04,0.508,2.15
45.0,5.0,1.5,2.5,3.0,0.4,14400,0.4,126,91.3,74.12,0.22,2.35,0.588,8.66,64.04,0.508,2.15
45.0,5.0,1.5,2.5,4.5,0.4,7200,0.2,126,91.3,74.07,0.22,2.35,0.588,8.66,63.99,0.508,2.15
45.0,5.0,1.5,2.5,4.5,0.4,14400,0.2,126,91.3,74.02,0.22,2.35,0.587,8.66,63.94,0.507,2.14
45.0,5.0,1.5,2.5,4.5,0.4,14400,0.4,126,91.3,74.02,0.22,2.35,0.587,8.66,63.94,0.507,2.14
45.0,5.0,1.5,2.5,4.5,0.6,7200,0.4,132,90.2,77.5,0.26,2.4,0.587,8.67,66.94,0.507,2.19
40.0,5.0,1.0,2.5,3.0,0.8,14400,0.8,162,90.1,94.88,0.3,2.7,0.586,9.38,81.92,0.506,2.43
45.0,5.0,1.5,2.5,3.0,0.6,7200,0.4,132,90.2,77.4,0.26,2.4,0.586,8.67,66.84,0.506,2.19
45.0,5.0,1.5,2.5,3.0,0.4,,0.4,124,91.1,72.39,0.23,2.32,0.584,8.66,62.47,0.504,2.12
45.0,5.0,1.5,2.5,3.0,0.6,2400,0.2,128,90.6,74.71,0.24,2.36,0.584,8.67,64.47,0.504,2.15
45.0,5.0,1.5,2.5,3.0,0.6,14400,0.2,128,91.4,74.78,0.22,2.36,0.584,8.67,64.54,0.504,2.15
45.0,5.0,1.5,2.5,3.0,0.6,14400,0.4,128,91.4,74.78,0.22,2.36,0.584,8.67,64.54,0.504,2.15
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.2,128,91.4,74.75,0.22,2.36,0.584,8.67,64.51,0.504,2.15
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.4,128,91.4,74.75,0.22,2.36,0.584,8.67,64.51,0.504,2.15
45.0,5.0,1.5,2.5,3.0,0.4,2400,0.2,128,90.6,74.68,0.24,2.36,0.583,8.66,64.44,0.503,2.15
45.0,5.0,1.5,2.5,4.5,0.4,2400,0.2,128,90.6,74.67,0.24,2.36,0.583,8.66,64.43,0.503,2.15
45.0,5.0,1.5,2.5,4.5,0.4,,0.4,124,91.1,72.29,0.23,2.31,0.583,8.66,62.37,0.503,2.12
45.0,5.0,1.5,2.5,4.5,0.6,2400,0.2,128,90.6,74.6,0.24,2.36,0.583,8.67,64.36,0.503,2.15
40.0,5.0,0.7,2.5,3.0,0.8,,0.4,154,92.9,89.56,0.23,2.95,0.582,9.54,77.24,0.502,2.65
40.0,5.0,0.7,1.5,3.0,0.8,,0.4,154,92.9,89.23,0.23,2.94,0.579,9.08,76.91,0.499,2.64
40.0,5.0,1.5,2.5,4.5,0.6,7200,0.8,182,85.7,105.18,0.46,2.78,0.578,8.67,90.62,0.498,2.48
40.0,5.0,1.5,2.5,3.0,0.6,7200,0.8,183,85.8,105.59,0.46,2.79,0.577,8.67,90.95,0.497,2.48
45.0,5.0,1.5,2.5,3.0,0.4,7200,0.4,130,90.0,74.7,0.26,2.35,0.575,8.66,64.3,0.495,2.14
45.0,5.0,1.5,2.5,4.5,0.4,7200,0.4,130,90.0,74.6,0.26,2.35,0.574,8.66,64.2,0.494,2.14
45.0,5.0,1.5,2.5,4.5,0.6,,0.4,123,91.1,70.63,0.22,2.28,0.574,8.78,60.79,0.494,2.09
45.0,5.0,1.5,2.5,3.0,0.6,,0.4,123,91.1,70.39,0.22,2.28,0.572,8.78,60.55,0.492,2.08
40.0,5.0,1.0,2.5,3.0,0.4,3600,0.2,159,91.8,90.62,0.21,2.39,0.57,8.95,77.9,0.49,2.18
40.0,5.0,1.5,2.5,3.0,0.8,2400,0.4,170,88.8,96.91,0.31,2.48,0.57,8.67,83.31,0.49,2.24
40.0,5.0,1.0,2.5,4.5,0.4,3600,0.2,159,91.8,90.51,0.21,2.39,0.569,8.95,77.79,0.489,2.18
40.0,5.0,1.5,2.5,4.5,0.8,2400,0.4,170,88.8,96.46,0.31,2.47,0.567,8.67,82.86,0.487,2.24
40.0,5.0,1.0,2.5,3.0,0.6,3600,0.2,159,91.8,89.55,0.21,2.38,0.563,8.95,76.83,0.483,2.16
40.0,5.0,1.5,2.5,3.0,0.4,7200,0.8,193,83.9,108.65,0.53,2.79,0.563,8.66,93.21,0.483,2.47
40.0,5.0,1.0,2.5,4.5,0.6,3600,0.2,159,91.8,89.27,0.21,2.37,0.561,8.95,76.55,0.481,2.16
40.0,5.0,1.5,2.5,4.5,0.4,7200,0.8,192,83.9,107.8,0.53,2.78,0.561,8.66,92.44,0.481,2.46
45.0,5.0,1.5,2.5,3.0,0.6,14400,0.8,135,86.7,75.77,0.38,2.47,0.561,8.67,64.97,0.481,2.22
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.8,135,86.7,75.75,0.38,2.46,0.561,8.67,64.95,0.481,2.22
40.0,5.0,1.0,1.5,3.0,0.4,3600,0.2,159,91.8,89.08,0.21,2.37,0.56,8.95,76.36,0.48,2.16
40.0,5.0,1.0,1.5,4.5,0.4,3600,0.2,159,91.8,88.97,0.21,2.37,0.56,8.95,76.25,0.48,2.15
