signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.4,171,86.5,67.35,0.25,1.59,0.394,25.72,53.67,0.314,1.46
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.8,171,86.5,67.35,0.25,1.59,0.394,25.72,53.67,0.314,1.46
40.0,4.0,1.5,2.5,3.0,0.4,3600,0.4,253,83.0,99.49,0.33,1.62,0.393,21.3,79.25,0.313,1.48
40.0,4.0,1.5,2.5,4.5,0.4,2400,0.2,248,83.9,97.58,0.31,1.61,0.393,21.3,77.74,0.313,1.48
40.0,4.0,1.5,2.5,4.5,0.6,14400,0.8,248,83.9,97.44,0.31,1.61,0.393,18.7,77.6,0.313,1.48
40.0,5.0,1.5,2.5,4.5,0.6,7200,0.8,229,85.6,89.98,0.27,1.6,0.393,27.38,71.66,0.313,1.47
45.0,5.0,1.5,2.5,4.5,0.6,,0.4,170,86.5,66.82,0.25,1.58,0.393,25.32,53.22,0.313,1.46
55.0,4.0,1.5,2.5,4.5,0.4,3600,0.8,85,80.0,33.33,0.45,1.8,0.392,8.69,26.53,0.312,1.61
40.0,4.0,1.5,2.5,3.0,0.4,2400,0.2,248,83.9,96.88,0.31,1.61,0.391,21.3,77.05,0.311,1.47
40.0,5.0,1.5,2.5,4.5,0.8,14400,0.2,228,86.4,89.1,0.25,1.57,0.391,25.15,70.86,0.311,1.45
40.0,5.0,1.5,2.5,4.5,0.8,14400,0.4,228,86.4,89.1,0.25,1.57,0.391,25.15,70.86,0.311,1.45
40.0,5.0,1.5,2.5,4.5,0.8,14400,0.8,228,86.4,89.1,0.25,1.57,0.391,25.15,70.86,0.311,1.45
45.0,5.0,1.5,2.5,3.0,0.6,14400,0.2,171,86.5,66.9,0.25,1.58,0.391,25.82,53.22,0.311,1.46
45.0,5.0,1.5,2.5,3.0,0.6,14400,0.4,171,86.5,66.9,0.25,1.58,0.391,25.82,53.22,0.311,1.46
45.0,5.0,1.5,2.5,3.0,0.6,14400,0.8,171,86.5,66.9,0.25,1.58,0.391,25.82,53.22,0.311,1.46
40.0,4.0,1.5,2.5,4.5,0.6,,0.4,247,83.8,96.42,0.31,1.6,0.39,18.6,76.66,0.31,1.47
45.0,5.0,1.5,2.5,3.0,0.6,7200,0.8,174,84.5,67.83,0.3,1.61,0.39,26.33,53.91,0.31,1.48
40.0,4.0,1.5,2.5,4.5,0.8,14400,0.2,244,83.6,94.93,0.31,1.59,0.389,18.56,75.41,0.309,1.46
40.0,4.0,1.5,2.5,4.5,0.8,14400,0.4,244,83.6,94.93,0.31,1.59,0.389,18.56,75.41,0.309,1.46
40.0,4.0,1.5,2.5,4.5,0.8,14400,0.8,244,83.6,94.81,0.31,1.59,0.389,18.68,75.29,0.309,1.46
45.0,5.0,1.5,2.5,4.5,0.4,3600,0.8,199,79.4,77.48,0.44,1.69,0.389,18.95,61.56,0.309,1.53
40.0,5.0,1.5,2.5,4.5,0.8,3600,0.4,231,86.1,89.66,0.26,1.62,0.388,27.77,71.18,0.308,1.48
45.0,5.0,1.5,2.5,3.0,0.4,3600,0.8,199,79.4,77.21,0.44,1.69,0.388,18.95,61.29,0.308,1.53
45.0,5.0,1.5,2.5,3.0,0.8,7200,0.8,176,84.7,68.37,0.29,1.62,0.388,26.91,54.29,0.308,1.48
40.0,4.0,1.5,2.5,3.0,0.6,,0.4,248,83.9,96.01,0.31,1.6,0.387,17.46,76.17,0.307,1.47
40.0,4.0,1.5,2.5,4.5,0.6,7200,0.2,248,83.9,96.03,0.31,1.6,0.387,19.97,76.19,0.307,1.47
40.0,4.0,1.5,2.5,4.5,0.6,7200,0.4,248,83.9,96.03,0.31,1.6,0.387,19.97,76.19,0.307,1.47
40.0,5.0,1.5,2.5,4.5,0.6,14400,0.2,226,86.3,87.55,0.25,1.56,0.387,25.62,69.47,0.307,1.44
40.0,5.0,1.5,2.5,4.5,0.6,14400,0.4,226,86.3,87.55,0.25,1.56,0.387,25.62,69.47,0.307,1.44
40.0,5.0,1.5,2.5,4.5,0.6,14400,0.8,226,86.3,87.55,0.25,1.56,0.387,25.62,69.47,0.307,1.44
55.0,4.0,1.5,2.5,3.0,0.4,3600,0.8,85,80.0,32.91,0.45,1.79,0.387,8.69,26.11,0.307,1.6
40.0,4.0,1.5,2.5,3.0,0.6,14400,0.2,248,83.9,95.74,0.31,1.6,0.386,18.86,75.9,0.306,1.47
