signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
55.0,3.0,1.5,2.5,3.0,0.4,,0.4,72,83.3,28.39,0.36,1.79,0.394,8.78,22.63,0.314,1.61
55.0,3.0,1.5,2.5,4.5,0.4,,0.4,72,83.3,28.35,0.36,1.79,0.394,8.78,22.59,0.314,1.61
55.0,5.0,1.0,1.5,3.0,0.6,7200,0.2,59,89.8,23.25,0.2,1.77,0.394,10.0,18.53,0.314,1.61
55.0,5.0,1.0,1.5,4.5,0.6,7200,0.2,59,89.8,23.25,0.2,1.77,0.394,10.0,18.53,0.314,1.61
55.0,5.0,1.5,2.5,3.0,0.4,7200,0.4,61,88.5,24.02,0.23,1.8,0.394,10.0,19.14,0.314,1.62
55.0,5.0,1.5,2.5,4.5,0.4,7200,0.4,61,88.5,24.02,0.23,1.8,0.394,10.0,19.14,0.314,1.62
55.0,5.0,1.5,2.5,4.5,0.8,14400,0.4,60,90.0,23.58,0.2,1.79,0.393,10.0,18.78,0.313,1.61
50.0,5.0,1.0,1.5,3.0,0.6,,0.4,73,89.0,28.61,0.21,1.72,0.392,10.34,22.77,0.312,1.56
55.0,5.0,1.5,2.5,3.0,0.8,14400,0.4,60,90.0,23.49,0.2,1.78,0.391,10.0,18.69,0.312,1.61
50.0,5.0,1.0,2.5,3.0,0.4,14400,0.2,74,89.2,28.95,0.21,1.72,0.391,9.8,23.03,0.311,1.57
50.0,5.0,1.0,2.5,3.0,0.4,14400,0.4,74,89.2,28.95,0.21,1.72,0.391,9.8,23.03,0.311,1.57
50.0,5.0,1.0,2.5,4.5,0.4,14400,0.2,74,89.2,28.95,0.21,1.72,0.391,9.8,23.03,0.311,1.57
50.0,5.0,1.0,2.5,4.5,0.4,14400,0.4,74,89.2,28.95,0.21,1.72,0.391,9.8,23.03,0.311,1.57
55.0,5.0,1.0,2.5,3.0,0.8,3600,0.2,60,90.0,23.39,0.2,1.78,0.39,10.0,18.59,0.31,1.61
55.0,5.0,1.0,2.5,4.5,0.8,3600,0.2,60,90.0,23.39,0.2,1.78,0.39,10.0,18.59,0.31,1.61
50.0,5.0,1.5,2.5,3.0,0.6,14400,0.2,73,89.0,28.38,0.21,1.71,0.389,9.61,22.54,0.309,1.55
50.0,5.0,1.5,2.5,3.0,0.6,14400,0.4,73,89.0,28.38,0.21,1.71,0.389,9.61,22.54,0.309,1.55
50.0,5.0,1.5,2.5,4.5,0.6,14400,0.2,73,89.0,28.38,0.21,1.71,0.389,9.61,22.54,0.309,1.55
50.0,5.0,1.5,2.5,4.5,0.6,14400,0.4,73,89.0,28.38,0.21,1.71,0.389,9.61,22.54,0.309,1.55
55.0,3.0,1.0,2.5,3.0,0.4,,0.4,72,83.3,27.92,0.36,1.78,0.388,9.18,22.16,0.308,1.6
55.0,5.0,1.0,1.5,3.0,0.6,7200,0.4,61,88.5,23.64,0.23,1.78,0.388,10.0,18.76,0.308,1.61
55.0,5.0,1.0,1.5,3.0,0.8,3600,0.2,60,90.0,23.26,0.2,1.78,0.388,10.0,18.46,0.308,1.6
55.0,5.0,1.0,1.5,3.0,0.8,7200,0.2,59,89.8,22.86,0.2,1.76,0.387,10.0,18.14,0.308,1.6
55.0,5.0,1.0,1.5,4.5,0.6,7200,0.4,61,88.5,23.64,0.23,1.78,0.388,10.0,18.76,0.308,1.61
55.0,5.0,1.0,1.5,4.5,0.8,3600,0.2,60,90.0,23.26,0.2,1.78,0.388,10.0,18.46,0.308,1.6
55.0,5.0,1.0,1.5,4.5,0.8,7200,0.2,59,89.8,22.86,0.2,1.76,0.387,10.0,18.14,0.308,1.6
55.0,5.0,1.0,1.5,4.5,0.8,,0.4,58,89.7,22.48,0.2,1.75,0.388,10.0,17.84,0.308,1.59
55.0,5.0,1.0,2.5,3.0,0.8,7200,0.2,59,89.8,22.88,0.2,1.76,0.388,10.0,18.16,0.308,1.6
55.0,5.0,1.0,2.5,4.5,0.8,7200,0.2,59,89.8,22.88,0.2,1.76,0.388,10.0,18.16,0.308,1.6
50.0,5.0,1.0,1.5,4.5,0.8,,0.4,68,89.7,26.34,0.2,1.75,0.387,10.54,20.9,0.307,1.59
55.0,3.0,1.0,2.5,4.5,0.4,,0.4,72,83.3,27.88,0.35,1.77,0.387,9.18,22.12,0.307,1.6
50.0,5.0,1.5,2.5,3.0,0.4,,0.4,71,88.7,27.39,0.21,1.68,0.386,9.81,21.71,0.306,1.53
50.0,5.0,1.5,2.5,4.5,0.4,,0.4,71,88.7,27.35,0.21,1.68,0.385,9.81,21.67,0.305,1.53
55.0,3.0,1.0,2.5,4.5,0.8,14400,0.2,73,83.6,28.13,0.35,1.78,0.385,10.12,22.29,0.305,1.6
