signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
55.0,5.0,1.0,2.5,4.5,0.6,7200,0.4,53,84.9,20.24,0.32,1.8,0.382,18.55,16.0,0.302,1.62
55.0,5.0,0.7,1.5,3.0,0.4,,0.4,45,88.9,17.14,0.23,1.84,0.381,14.7,13.54,0.301,1.65
55.0,5.0,1.0,2.5,3.0,0.8,,0.4,45,88.9,17.13,0.21,1.69,0.381,18.5,13.53,0.301,1.53
50.0,4.0,0.7,1.5,3.0,0.4,,0.4,67,85.1,25.36,0.33,1.88,0.379,11.65,20.0,0.299,1.68
50.0,4.0,1.5,2.5,4.5,0.4,,0.4,67,85.1,25.3,0.29,1.63,0.378,15.29,19.94,0.298,1.49
55.0,5.0,1.0,2.5,3.0,0.8,14400,0.4,45,86.7,16.99,0.26,1.68,0.378,18.27,13.39,0.298,1.52
45.0,5.0,1.0,2.5,3.0,0.4,,0.4,82,87.8,30.88,0.22,1.62,0.377,13.28,24.32,0.297,1.48
55.0,5.0,0.7,1.5,3.0,0.6,,0.4,45,88.9,16.98,0.23,1.83,0.377,14.58,13.38,0.297,1.64
55.0,5.0,1.0,2.5,4.5,0.8,14400,0.4,45,86.7,16.98,0.26,1.68,0.377,18.27,13.38,0.297,1.52
50.0,4.0,1.5,2.5,4.5,0.8,14400,0.4,68,85.3,25.54,0.28,1.64,0.376,15.09,20.1,0.296,1.49
55.0,5.0,1.5,2.5,3.0,0.8,3600,0.2,45,88.9,16.93,0.21,1.68,0.376,16.97,13.33,0.296,1.52
55.0,5.0,1.5,2.5,4.5,0.8,3600,0.2,45,88.9,16.93,0.21,1.68,0.376,16.97,13.33,0.296,1.52
55.0,5.0,0.7,2.5,3.0,0.8,,0.4,45,88.9,16.89,0.23,1.83,0.375,14.54,13.29,0.295,1.64
55.0,5.0,1.0,2.5,3.0,0.6,3600,0.2,45,88.9,16.89,0.21,1.68,0.375,19.14,13.29,0.295,1.52
55.0,5.0,1.0,2.5,4.5,0.6,3600,0.2,45,88.9,16.89,0.21,1.68,0.375,19.14,13.29,0.295,1.52
55.0,5.0,1.5,2.5,3.0,0.6,3600,0.4,68,80.9,25.46,0.52,2.18,0.374,11.96,20.02,0.294,1.88
55.0,5.0,1.5,2.5,4.5,0.6,3600,0.4,68,80.9,25.46,0.52,2.18,0.374,11.96,20.02,0.294,1.88
50.0,4.0,1.5,2.5,3.0,0.4,2400,0.2,71,84.5,26.49,0.32,1.73,0.373,14.72,20.81,0.293,1.56
50.0,4.0,1.5,2.5,3.0,0.4,,0.4,67,85.1,24.98,0.29,1.62,0.373,15.29,19.62,0.293,1.48
50.0,4.0,1.5,2.5,4.5,0.4,2400,0.2,71,84.5,26.49,0.32,1.73,0.373,14.72,20.81,0.293,1.56
50.0,4.0,1.5,2.5,4.5,0.8,14400,0.2,67,85.1,24.98,0.29,1.62,0.373,15.09,19.62,0.293,1.48
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.4,79,88.6,29.38,0.21,1.65,0.372,13.38,23.06,0.292,1.5
55.0,5.0,1.0,1.5,3.0,0.4,14400,0.4,45,86.7,16.75,0.26,1.67,0.372,18.84,13.15,0.292,1.51
55.0,5.0,1.0,1.5,4.5,0.4,14400,0.4,45,86.7,16.75,0.26,1.67,0.372,18.84,13.15,0.292,1.51
55.0,5.0,1.5,2.5,3.0,0.8,14400,0.4,45,86.7,16.74,0.26,1.67,0.372,16.55,13.14,0.292,1.51
55.0,5.0,1.5,2.5,4.5,0.8,14400,0.4,45,86.7,16.73,0.26,1.67,0.372,16.55,13.13,0.292,1.51
55.0,5.0,1.0,1.5,3.0,0.4,3600,0.2,45,88.9,16.59,0.21,1.66,0.369,19.26,12.99,0.289,1.51
55.0,5.0,1.0,1.5,3.0,0.8,7200,0.2,45,88.9,16.62,0.21,1.66,0.369,18.92,13.02,0.289,1.51
55.0,5.0,1.0,1.5,4.5,0.4,3600,0.2,45,88.9,16.59,0.21,1.66,0.369,19.26,12.99,0.289,1.51
55.0,5.0,1.0,1.5,4.5,0.8,7200,0.2,45,88.9,16.62,0.21,1.66,0.369,18.92,13.02,0.289,1.51
55.0,5.0,1.0,2.5,3.0,0.8,7200,0.4,53,84.9,19.54,0.32,1.78,0.369,18.55,15.3,0.289,1.59
55.0,5.0,1.0,2.5,4.5,0.8,7200,0.4,53,84.9,19.54,0.32,1.78,0.369,18.55,15.3,0.289,1.59
50.0,4.0,1.5,2.5,4.5,0.6,14400,0.2,67,85.1,24.68,0.28,1.62,0.368,15.24,19.32,0.288,1.47
