signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,1.0,1.5,4.5,0.8,7200,0.4,161,88.8,58.91,0.21,1.69,0.366,14.43,46.03,0.286,1.53
45.0,5.0,1.0,1.5,4.5,0.8,,0.4,164,89.0,59.99,0.21,1.67,0.366,14.33,46.87,0.286,1.51
45.0,5.0,1.5,2.5,3.0,0.6,2400,0.4,168,85.7,61.57,0.29,1.76,0.366,11.83,48.13,0.286,1.58
45.0,5.0,1.5,2.5,3.0,0.8,7200,0.4,164,89.6,60.07,0.2,1.71,0.366,13.26,46.95,0.286,1.54
45.0,5.0,1.0,1.5,3.0,0.6,2400,0.2,159,89.3,58.05,0.2,1.68,0.365,13.65,45.33,0.285,1.52
45.0,5.0,1.5,2.5,4.5,0.6,1200,0.4,196,79.6,71.61,0.52,2.03,0.365,8.71,55.93,0.285,1.77
45.0,4.0,1.5,2.5,4.5,0.4,14400,0.2,179,85.5,65.15,0.28,1.63,0.364,10.52,50.83,0.284,1.48
45.0,4.0,1.5,2.5,4.5,0.4,14400,0.4,179,85.5,65.15,0.28,1.63,0.364,10.52,50.83,0.284,1.48
45.0,5.0,1.0,1.5,3.0,0.8,7200,0.2,159,89.3,57.82,0.2,1.68,0.364,15.07,45.1,0.284,1.52
45.0,5.0,1.0,1.5,4.5,0.8,2400,0.2,159,89.3,57.92,0.2,1.68,0.364,13.68,45.2,0.284,1.52
45.0,5.0,1.0,2.5,3.0,0.6,2400,0.2,159,89.3,57.89,0.2,1.68,0.364,13.6,45.17,0.284,1.52
45.0,5.0,1.0,1.5,3.0,0.8,2400,0.2,159,89.3,57.79,0.2,1.68,0.363,13.68,45.07,0.283,1.52
45.0,5.0,1.0,1.5,3.0,0.8,7200,0.4,161,88.8,58.46,0.21,1.69,0.363,14.43,45.58,0.283,1.53
45.0,5.0,1.0,1.5,3.0,0.8,14400,0.8,168,87.5,60.9,0.24,1.71,0.362,14.53,47.46,0.283,1.54
45.0,5.0,1.0,2.5,4.5,0.8,2400,0.2,159,89.3,57.72,0.2,1.68,0.363,13.66,45.0,0.283,1.52
45.0,5.0,1.0,2.5,4.5,0.8,14400,0.8,168,87.5,60.94,0.24,1.71,0.363,14.97,47.5,0.283,1.54
45.0,5.0,1.5,2.5,3.0,0.6,1200,0.4,196,79.6,71.15,0.52,2.02,0.363,8.71,55.47,0.283,1.76
45.0,4.0,1.5,2.5,4.5,0.4,14400,0.8,183,84.2,66.31,0.31,1.63,0.362,10.52,51.67,0.282,1.48
45.0,5.0,0.7,2.5,4.5,0.4,,0.4,161,89.4,58.32,0.21,1.75,0.362,11.79,45.44,0.282,1.57
45.0,5.0,1.0,2.5,3.0,0.8,2400,0.2,159,89.3,57.59,0.2,1.68,0.362,13.66,44.87,0.282,1.52
45.0,5.0,1.5,2.5,4.5,0.8,2400,0.4,164,86.6,59.33,0.27,1.73,0.362,12.78,46.21,0.282,1.56
45.0,5.0,1.0,1.5,4.5,0.6,3600,0.2,159,89.3,57.47,0.2,1.68,0.361,13.98,44.76,0.281,1.52
45.0,5.0,1.0,2.5,3.0,0.6,14400,0.8,168,87.5,60.69,0.24,1.71,0.361,13.6,47.25,0.281,1.54
45.0,5.0,1.0,2.5,4.5,0.6,3600,0.2,159,89.3,57.42,0.2,1.68,0.361,13.89,44.7,0.281,1.52
45.0,5.0,1.0,2.5,4.5,0.8,,0.4,164,89.0,59.18,0.2,1.66,0.361,15.49,46.06,0.281,1.5
45.0,5.0,1.5,2.5,3.0,0.8,2400,0.4,164,86.6,59.2,0.27,1.73,0.361,12.78,46.08,0.281,1.56
45.0,4.0,1.5,2.5,4.5,0.4,,0.4,178,85.4,64.08,0.28,1.62,0.36,10.66,49.84,0.28,1.47
45.0,5.0,1.0,2.5,4.5,0.8,7200,0.2,159,89.3,57.21,0.2,1.67,0.36,15.07,44.49,0.28,1.52
45.0,5.0,1.5,2.5,3.0,0.8,14400,0.8,158,88.6,56.88,0.21,1.67,0.36,15.11,44.24,0.28,1.51
45.0,4.0,1.5,2.5,3.0,0.4,14400,0.2,179,85.5,64.27,0.27,1.62,0.359,10.52,49.95,0.279,1.47
45.0,4.0,1.5,2.5,3.0,0.4,14400,0.4,179,85.5,64.27,0.27,1.62,0.359,10.52,49.95,0.279,1.47
45.0,5.0,1.0,1.5,3.0,0.6,3600,0.2,159,89.3,57.05,0.2,1.67,0.359,13.98,44.33,0.279,1.51
