signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,0.7,2.5,4.5,0.4,7200,0.2,134,93.3,60.81,0.17,2.42,0.454,9.08,50.09,0.374,2.15
45.0,4.0,1.5,2.5,4.5,0.6,14400,0.8,142,81.0,64.36,0.49,2.1,0.453,10.46,53.0,0.373,1.87
45.0,5.0,0.7,1.5,3.0,0.4,14400,0.4,131,91.6,59.33,0.22,2.38,0.453,9.08,48.85,0.373,2.11
45.0,5.0,0.7,1.5,4.5,0.4,14400,0.4,131,91.6,59.34,0.22,2.38,0.453,9.08,48.86,0.373,2.11
45.0,5.0,0.7,2.5,3.0,0.8,14400,0.2,133,93.2,60.15,0.17,2.41,0.452,9.08,49.51,0.372,2.14
45.0,4.0,1.0,2.5,3.0,0.4,14400,0.8,147,81.0,66.27,0.5,2.13,0.451,10.03,54.51,0.371,1.9
45.0,4.0,1.0,2.5,4.5,0.4,14400,0.8,147,81.0,66.27,0.5,2.13,0.451,10.03,54.51,0.371,1.9
45.0,5.0,0.7,1.5,3.0,0.6,14400,0.2,130,93.1,58.58,0.18,2.37,0.451,9.08,48.18,0.371,2.11
45.0,5.0,0.7,1.5,4.5,0.6,14400,0.2,130,93.1,58.48,0.18,2.37,0.45,9.08,48.08,0.37,2.11
45.0,5.0,0.7,2.5,4.5,0.8,14400,0.2,133,93.2,59.86,0.17,2.4,0.45,9.08,49.22,0.37,2.13
45.0,5.0,0.7,2.5,3.0,0.6,14400,0.4,131,91.6,58.82,0.22,2.37,0.449,9.08,48.35,0.369,2.1
45.0,5.0,0.7,2.5,4.5,0.6,14400,0.4,131,91.6,58.73,0.22,2.36,0.448,9.08,48.25,0.368,2.1
50.0,5.0,1.5,2.5,3.0,0.8,2400,0.2,77,90.9,34.51,0.2,1.99,0.448,10.86,28.35,0.368,1.8
50.0,5.0,1.5,2.5,4.5,0.8,2400,0.2,77,90.9,34.51,0.2,1.99,0.448,10.86,28.35,0.368,1.8
45.0,5.0,0.7,1.5,3.0,0.8,14400,0.2,133,93.2,59.47,0.17,2.39,0.447,9.08,48.83,0.367,2.12
50.0,5.0,1.5,2.5,3.0,0.8,7200,0.2,76,90.8,33.98,0.2,1.97,0.447,11.1,27.9,0.367,1.78
50.0,5.0,1.5,2.5,4.5,0.8,7200,0.2,76,90.8,33.98,0.2,1.97,0.447,11.1,27.9,0.367,1.78
45.0,4.0,1.5,2.5,4.5,0.6,,0.4,119,85.7,52.97,0.3,1.78,0.445,16.68,43.45,0.365,1.63
45.0,5.0,0.7,1.5,4.5,0.8,14400,0.2,133,93.2,59.17,0.17,2.39,0.445,9.08,48.53,0.365,2.12
50.0,5.0,1.5,2.5,4.5,0.8,,0.4,68,89.7,30.27,0.21,1.86,0.445,11.32,24.83,0.365,1.7
45.0,5.0,0.7,1.5,3.0,0.4,7200,0.2,134,93.3,59.19,0.17,2.39,0.442,9.08,48.47,0.362,2.12
45.0,5.0,0.7,1.5,4.5,0.4,7200,0.2,134,93.3,59.19,0.17,2.39,0.442,9.08,48.47,0.362,2.12
45.0,4.0,1.0,2.5,3.0,0.6,14400,0.8,146,80.8,64.39,0.5,2.1,0.441,10.27,52.71,0.361,1.87
45.0,5.0,0.7,2.5,3.0,0.6,7200,0.2,134,93.3,59.15,0.17,2.38,0.441,9.08,48.43,0.361,2.11
45.0,5.0,0.7,2.5,3.0,0.8,14400,0.4,134,91.8,59.14,0.21,2.37,0.441,9.08,48.42,0.361,2.1
45.0,5.0,0.7,2.5,4.5,0.6,7200,0.2,134,93.3,59.05,0.17,2.38,0.441,9.08,48.33,0.361,2.11
55.0,5.0,1.5,2.5,3.0,0.4,3600,0.2,49,87.8,21.63,0.24,1.72,0.441,8.42,17.71,0.361,1.58
55.0,5.0,1.5,2.5,4.5,0.4,3600,0.2,49,87.8,21.63,0.24,1.72,0.441,8.42,17.71,0.361,1.58
45.0,4.0,1.0,2.5,4.5,0.6,14400,0.8,146,80.8,64.19,0.5,2.1,0.44,10.27,52.51,0.36,1.86
45.0,5.0,0.7,1.5,3.0,0.8,,0.4,114,91.2,50.19,0.2,2.1,0.44,9.44,41.07,0.36,1.89
50.0,5.0,1.0,2.5,3.0,0.8,,0.4,68,89.7,29.95,0.21,1.86,0.44,11.92,24.51,0.36,1.69
40.0,5.0,0.7,2.5,3.0,0.4,7200,0.2,174,93.1,76.33,0.18,2.44,0.439,11.85,62.41,0.359,2.15
40.0,5.0,0.7,2.5,4.5,0.4,7200,0.2,174,93.1,76.41,0.18,2.44,0.439,11.85,62.49,0.359,2.15
45.0,5.0,0.7,1.5,3.0,0.6,14400,0.4,131,91.6,57.56,0.21,2.34,0.439,9.08,47.08,0.359,2.07
45.0,5.0,0.7,1.5,4.5,0.6,14400,0.4,131,91.6,57.46,0.21,2.34,0.439,9.08,46.99,0.359,2.07
45.0,5.0,0.7,2.5,4.5,0.8,14400,0.4,134,91.8,58.84,0.21,2.37,0.439,9.08,48.12,0.359,2.1
45.0,4.0,1.5,2.5,3.0,0.6,,0.4,119,85.7,52.1,0.29,1.77,0.438,16.68,42.58,0.358,1.61
55.0,5.0,1.5,2.5,3.0,0.4,7200,0.2,49,87.8,21.41,0.24,1.71,0.437,8.42,17.49,0.357,1.57
55.0,5.0,1.5,2.5,4.5,0.4,7200,0.2,49,87.8,21.41,0.24,1.71,0.437,8.42,17.49,0.357,1.57
45.0,5.0,0.7,1.5,3.0,0.8,14400,0.4,134,91.8,58.45,0.21,2.36,0.436,9.08,47.73,0.356,2.09
45.0,5.0,0.7,1.5,4.5,0.8,,0.4,114,91.2,49.75,0.2,2.09,0.436,9.44,40.63,0.356,1.88
45.0,5.0,0.7,2.5,3.0,0.4,7200,0.4,146,93.2,63.67,0.18,2.49,0.436,9.08,51.99,0.356,2.19
45.0,5.0,0.7,2.5,4.5,0.4,7200,0.4,146,93.2,63.67,0.18,2.49,0.436,9.08,51.99,0.356,2.19
55.0,5.0,1.5,2.5,3.0,0.4,14400,0.2,49,87.8,21.35,0.24,1.71,0.436,8.42,17.43,0.356,1.57
55.0,5.0,1.5,2.5,3.0,0.4,14400,0.4,49,87.8,21.35,0.24,1.71,0.436,8.42,17.43,0.356,1.57
55.0,5.0,1.5,2.5,4.5,0.4,14400,0.2,49,87.8,21.35,0.24,1.71,0.436,8.42,17.43,0.356,1.57
55.0,5.0,1.5,2.5,4.5,0.4,14400,0.4,49,87.8,21.35,0.24,1.71,0.436,8.42,17.43,0.356,1.57
45.0,4.0,1.0,1.5,3.0,0.4,14400,0.8,147,81.0,63.92,0.49,2.09,0.435,10.03,52.16,0.355,1.86
45.0,4.0,1.0,1.5,4.5,0.4,14400,0.8,147,81.0,63.92,0.49,2.09,0.435,10.03,52.16,0.355,1.86
45.0,5.0,1.5,2.5,3.0,0.6,3600,0.4,126,81.7,54.83,0.46,2.07,0.435,11.33,44.75,0.355,1.84
45.0,5.0,1.5,2.5,4.5,0.6,3600,0.4,126,81.7,54.83,0.46,2.07,0.435,11.33,44.75,0.355,1.84
45.0,5.0,0.7,1.5,3.0,0.6,7200,0.2,134,93.3,58.21,0.17,2.36,0.434,9.08,47.49,0.354,2.09
45.0,5.0,0.7,1.5,4.5,0.6,7200,0.2,134,93.3,58.11,0.17,2.36,0.434,9.08,47.39,0.354,2.09
45.0,5.0,0.7,1.5,4.5,0.8,14400,0.4,134,91.8,58.16,0.21,2.35,0.434,9.08,47.44,0.354,2.08
50.0,5.0,1.5,2.5,3.0,0.4,1200,0.2,81,88.9,35.19,0.25,2.0,0.434,11.4,28.71,0.354,1.8
50.0,5.0,1.5,2.5,4.5,0.4,1200,0.2,81,88.9,35.19,0.25,2.0,0.434,11.4,28.71,0.354,1.8
50.0,5.0,1.0,2.5,4.5,0.8,,0.4,68,89.7,29.42,0.21,1.84,0.433,11.92,23.98,0.353,1.67
55.0,5.0,1.5,2.5,3.0,0.4,,0.4,48,87.5,20.8,0.24,1.69,0.433,8.42,16.96,0.353,1.56
55.0,5.0,1.5,2.5,4.5,0.4,,0.4,48,87.5,20.8,0.24,1.69,0.433,8.42,16.96,0.353,1.56
40.0,5.0,0.7,1.5,3.0,0.4,7200,0.2,174,93.1,75.11,0.18,2.41,0.432,11.85,61.19,0.352,2.13
40.0,5.0,0.7,1.5,4.5,0.4,7200,0.2,174,93.1,75.19,0.18,2.41,0.432,11.85,61.27,0.352,2.13
45.0,4.0,1.5,2.5,3.0,0.6,14400,0.2,121,86.0,52.25,0.29,1.77,0.432,16.97,42.57,0.352,1.61
45.0,4.0,1.5,2.5,4.5,0.6,14400,0.2,121,86.0,52.26,0.29,1.77,0.432,16.97,42.58,0.352,1.61
45.0,4.0,1.5,2.5,3.0,0.4,7200,0.8,166,82.5,70.84,0.5,2.34,0.427,8.0,57.56,0.347,2.04
45.0,4.0,1.5,2.5,4.5,0.4,7200,0.8,166,82.5,70.84,0.5,2.34,0.427,8.0,57.56,0.347,2.04
45.0,5.0,1.0,2.5,3.0,0.8,14400,0.2,118,89.8,50.38,0.21,1.84,0.427,9.85,40.94,0.347,1.67
55.0,5.0,1.5,2.5,3.0,0.4,2400,0.2,50,88.0,21.37,0.23,1.71,0.427,8.42,17.37,0.347,1.57
55.0,5.0,1.5,2.5,4.5,0.4,2400,0.2,50,88.0,21.37,0.23,1.71,0.427,8.42,17.37,0.347,1.57
45.0,4.0,1.0,1.5,3.0,0.6,14400,0.8,146,80.8,62.17,0.49,2.06,0.426,10.27,50.49,0.346,1.83
45.0,5.0,0.7,2.5,4.5,0.4,,0.4,106,89.6,45.2,0.22,1.9,0.426,9.2,36.73,0.346,1.72
50.0,5.0,1.5,2.5,3.0,0.6,1200,0.2,81,88.9,34.53,0.25,1.98,0.426,11.04,28.05,0.346,1.78
50.0,5.0,1.5,2.5,4.5,0.6,1200,0.2,81,88.9,34.53,0.25,1.98,0.426,11.04,28.05,0.346,1.78
